id,title,artist,mood_label,language,lyrics
genius-39690,Bulls on Parade,Rage Against the Machine,angry,en,"Come wit' it now
Come wit' it now

The microphone explodes, shattering the mold
Either drop the hits like de la O or get the fuck off the commode
With the sure shot, sure to make the bodies drop
Drop and don't copy, yo, don't call this a co-op
Terror rains drenchin'
Quenchin' the thirst of the power dons
That five-sided Fistagon
The rotten sore on the face of Mother Earth gets bigger
The trigger’s cold, empty your purse

Rally 'round the family
With a pocket full of shells
They rally 'round the family
With a pocket full of shells
They rally 'round the family
With a pocket full of shells
They rally 'round the family
With a pocket full of shells

Weapons, not food, not homes, not shoes
Not need, just feed the war, cannibal animal, I
Walk the corner to the rubble
That used to be a library, line up to the mind cemetery now
What we don't know keeps the contracts alive and movin'
They don't gotta burn the books, they just remove 'em
While arms warehouses fill as quick as the cells
Rally 'round the family, pockets full of shells

Rally 'round the family
With a pocket full of shells
They rally 'round the family
With a pocket full of shells
They rally 'round the family
With a pocket full of shells
They rally 'round the family
With a pocket full of shells

Bulls on parade, uh

Come wit' it now
Come wit' it now
Bulls on parade
Bulls on parade
Bulls on parade
Bulls on parade
Bulls on parade
Bulls on parade"
genius-39705,Know Your Enemy,Rage Against the Machine,angry,en,"Huh
Yeah, we're comin' back in with another bombtrack
Think ya know it's all of that, huh
Ayo, so check this out, yeah

Know your enemy
Come on

Born with insight and a raised fist
A witness to the slit wrist
As we move into '92
Still in a room without a view
Ya got to know, ya got to know
That when I say ""go, go, go!""
Amp up and amplify, defy
I'm a brother with a furious mind
Action must be taken
We don't need the key, we'll break in
Something must be done
About vengeance, a badge, and a gun
'Cause I'll rip the mic, rip the stage, rip the system
I was born to rage against 'em
Fist in ya face in the place and I'll drop the style clearly
Know your enemy

Know your enemy
Yeah
Ayo, get with this, uh

Word is born
Fight the war, fuck the norm
Now I got no patience
So sick of complacence
With the D, the E, the F, the I, the A, the N, the C, the E
Mind of a revolutionary, so clear the lane
The finger to the land of the chains
What? The ""land of the free""?
Whoever told you that is your enemy
Now something must be done
About vengeance, a badge, and a gun
'Cause I'll rip the mic, rip the stage, rip the system
I was born to rage against 'em
Now action must be taken
We don't need the key, we'll break in

I've got no patience now
So sick of complacence now
I've got no patience now
So sick of complacence now
Sick of, sick of, sick of, sick of you
Time has come to pay

Know your enemy

Come on
Yes, I know my enemies
They're the teachers who taught me to fight me
Compromise, conformity
Assimilation, submission
Ignorance, hypocrisy
Brutality, the elite
All of which are American dreams
All of which are American dreams
All of which are American dreams
All of which are American dreams
All of which are American dreams
All of which are American dreams
All of which are American dreams
All of which are American dreams"
genius-39712,Wake Up,Rage Against the Machine,angry,en,"Come on
Uh
Come on

Although ya try to discredit, ya still never read it
The needle, I'll thread it, radically poetic
Standin' with the fury that they had in '66
And like E-Double ""I'm Mad"", still knee deep in the system's shit
Hoover, he was a body remover
I'll give you a dose but it can never come close
To the rage built up inside of me
Fist in the air in the land of hypocrisy
Movements come and movements go
Leaders speak, movements cease when their heads are flown
'Cause all these punks got bullets in their heads
Departments of police, (What!) the judges (What!), the feds
Networks at work, keeping people calm
You know they went after King when he spoke out on Vietnam
He turned the power to the have-nots
And then came the shot

Yeah
Yeah, back in this

With poetry my mind I flex
""Flip"" like Wilson, vocals never lackin' that finesse
What do I got to, what do I got to do to wake you up?
To shake you up, to break the structure up?
'Cause blood still flows in the gutter
I'm like taking photos, mad boy kicks open the shutter
Set the groove, then stick and move like I was Cassius
Rep the ""Stutter Step"" then bomb a left upon the fascists
Yeah, several federal men
Who pulled schemes on the dream and put it to an end
You better beware the retribution with mind war
20/20 visions and murals with metaphors
Networks at work, keepin' people calm
Ya know they murdered X and tried to blame it on Islam
He turned the power to the have-nots
And then came the shot

Uh!
What was the price on his head?
What was the price on his head!?
I think I heard a shot
I think I heard a shot
I think I heard a shot
I think I heard a shot
I think I heard a shot
I think I heard, I think I heard a shot

Black Nationalism
 may be a brave contender for this position
But should he abandon his supposed 'obedience'
To the 'White liberal doctrine' of non-violence
And embrace Black Nationalism
Through counter-intelligence, it should be possible
To pinpoint potential troublemakers and neutralize them
Through counter-intelligence, it should be possible
To pinpoint potential troublemakers and neutralize them
And neutralize them, and neutralize them
And neutralize them, and neutralize them
And neutralize them

Wake up!
Wake up!
Wake up!
Wake up!
Wake up!
Wake up!
Wake up!
Wake up!

Yeah!

How long? Not long!
'Cause what you reap is what you sow"
genius-39689,Sleep Now in the Fire,Rage Against the Machine,angry,en,"Yeah!

The world is my expense, the cost of my desire
Jesus blessed me with its future, and I protect it with fire
So raise your fists and march around, just don't take what you need
I'll jail and bury those committed and smother the rest in greed
Crawl with me into tomorrow or I'll drag you to your grave
I'm deep inside your children, they'll betray you in my name

Hey! Hey!
We'll sleep now in the fire!
Hey! Hey!
Sleep now in the fire!

The lie is my expense, the scope of my desire
The party blessed me with its future, and I protect it with fire
I am the Niña, the Pinta, the Santa Maria
The noose and the rapist, the fields' overseer
The Agents of Orange, The priests of Hiroshima
The cost of my desire, sleep now in the fire!

Hey! Hey!
We'll sleep now in the fire!
Hey! Hey!
Sleep now in the fire!

For it's the end of history, it's caged and frozen still
There is no other pill to take, so swallow the one that makes you ill
The Niña, the Pinta, the Santa Maria
The noose and the rapist, the fields' overseer
The Agents of Orange, the priests of Hiroshima
The cost of my desire, to sleep now in the fire!
Yeah!

Sleep now in the fire!
Sleep now in the fire!
Sleep now in the fire!
Sleep now in the fire!"
genius-39681,Guerrilla Radio,Rage Against the Machine,angry,en,"Transmission, third World War, third round
A decade of the weapon of sound above ground
No shelter if you're looking for shade
I lick shots at the brutal charade
As the polls close like a casket
On truth devoured, silent play on the shadow of power
A spectacle, monopolized
The camera's eyes on choice disguised
Was it cast for the mass who burn and toil?
Or for the vultures who thirst for blood and oil?
Yes, a spectacle, monopolized
They hold the reins, stole your eyes
All the Fistagons, the bullets and bombs
Who stuff the banks, who staff the party ranks
More for Gore or the son of a drug lord
None of the above; fuck it, cut the cord!

Lights out, Guerrilla Radio!
Turn that shit up!
Lights out, Guerrilla Radio!
Turn that shit up!
Lights out, Guerrilla Radio!
Turn that shit up!
Lights out, Guerrilla Radio!

Contact, I hijacked the frequencies
Blockin' the beltway, move on DC
Way past the days of bombin' MCs
Sound off, Mumia, guan, be free
Who got 'em? Yo, check the federal file
All you pen devils know the trial was vile
Army of pigs try to silence my style
Off 'em all out the box, it's my radio dial

Lights out, Guerrilla Radio!
Turn that shit up!
Lights out, Guerrilla Radio!
Turn that shit up!
Lights out, Guerrilla Radio!
Turn that shit up!
Lights out, Guerrilla Radio!
Turn that shit up!

It has to start somewhere
It has to start sometime
What better place than here?
What better time than now?

All hell
Can't stop us now!
All hell
Can't stop us now!
All hell
Can't stop us now!
All hell
Can't stop us now!
All hell
Can't stop us now!
All hell
Can't stop us now!"
genius-39700,Bullet in the Head,Rage Against the Machine,angry,en,"This time the bullet cold rocked ya
A yellow ribbon instead of a swastika
Nothin' proper about ya propaganda
Fools follow rules when the set commands ya
Said it was blue, when ya blood was red
That's how ya got a bullet blasted through ya head
Blasted through ya head, blasted through ya head
I give a shoutout to the living dead
Who stood and watched as the feds cold centralized
So serene on the screen, you was mesmerized
Cellular phones, soundin' a death tone
Corporations cold turn ya to stone before ya realize
They load the clip in, omnicolor
Said they pack the .9, they fire it at prime time
The sleeping gas, every home was like Alcatraz
And mothafuckas lost their minds

Just victims of the in-house drive-by
They say ""jump"", you say ""how high?"" (Yeah)
Just victims of the in-house drive-by
They say ""jump"", you say ""how high?""
Run it

Just victims of the in-house drive-by
They say ""jump"", you say ""how high?"" Yeah
Just victims of the in-house drive-by
They say ""jump"", you say ""how high?""

Checka, checka, check it out
They load the clip in, omnicolor
Said they pack the .9, they fire it at prime time
The sleeping gas, every home was like Alcatraz
And mothafuckas lost their minds
No escape from the mass mind rape
Play it again, Jack, and then rewind the tape
And then play it again, and again, and again
Until ya mind is locked in
Believin' all the lies that they're tellin' ya
Buyin' all the products that they're sellin' ya
They say ""jump"", and ya say ""how high?""
Ya braindead, ya got a fuckin' bullet in ya head

Just victims of the in-house drive-by
They say ""jump"", you say ""how high?"" Yeah
Just victims of the in-house drive-by
They say ""jump"", you say ""how high?""

Uh
Yeah
Yeah
Fuck

Ya standin' in line
Believin' the lies
Ya bowin' down to the flag
Ya got a bullet in ya head
Ya standin' in line
Believin' the lies
Ya bowin' down to the flag
Ya got a bullet in ya head

A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in the head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
A bullet in ya head
Ya got a bullet in ya fuckin' head
Yeah! Yeah!"
genius-39711,Take the Power Back,Rage Against the Machine,angry,en,"(Crank the music up)
Bring that shit in, uh!
Yeah, the movement's in motion with massive militant poetry
Now check this out, uh!

In the right light, study becomes insight
But the system that dissed us, teaches us to read and write
So-called facts are fraud
They want us to allege and pledge and bow down to their god
Lost the culture, the culture lost
Spun our minds and through time, ignorance has taken over
Yo, we gotta take the power back
Bam, here's the plan
Motherfuck Uncle Sam, step back, I know who I am
Raise up your ear, I'll drop the style and clear
It's the beats and the lyrics they fear
The rage is relentless
We need a movement with a quickness
You are the witness of change and to counteract
We gotta take the power back

Yeah, we gotta take the power back
Come on, come on!
Yeah, we gotta take the power back

The present curriculum, I put my fist in 'em
Eurocentric, every last one of 'em
See right through the red, white, and blue disguise
With lecture I puncture the structure of lies
Installed in our minds and attempting to hold us back
We've got to take it back
Holes in our spirit causing tears and fears
One-sided stories for years and years and years
I'm inferior? Who's inferior?
Yeah, we need to check the interior
Of the system who cares about only one culture
And that, is why we gotta take the power back

Yeah, we gotta take the power back
Come on, come on!
Yeah, we gotta take the power back

Ayo check, we're gonna have to break it
Break it, break it down
Aw shit

Uh!
And like this
Uh! Come on
Yeah, bring it back the other way
Uh!

The teacher stands in front of the class
But the lesson plan he can't recall
The student's eyes don't perceive the lies
Bouncing off every fucking wall
His composure is well kept
I guess he fears playing the fool
The complacent students sit
And listen to that bullshit that he'd learned in school
Europe ain't my rope to swing on
Can't learn a thing from it, yet we hang from it
(Gotta get it, gotta get it together then
Like the motherfuckin' weathermen)
Expose and close the doors on those who try
To strangle and mangle the truth
'Cause the circle of hatred continues unless we react
We gotta take the power back

Yeah, we gotta take the power back
Come on, come on!
Yeah, we gotta take the power back

No more lies
No more lies
No more lies
No more lies
No more lies
No more lies
No more lies
No more lies
Uh!
Yeah!

Take it back, y'all
Take it back, a-take it back, a-take it back, y'all
Come on, take it back, y'all
Take it back, a-take it back, a-take it back, y'all
Come on, uh!
Yeah!"
genius-73687,Snuff,Slipknot,angry,en,"Bury all your secrets in my skin
Come away with innocence and leave me with my sins
The air around me still feels like a cage
And love is just a camouflage for what resembles rage again

So if you love me, let me go
And run away before I know
My heart is just too dark to care
I can't destroy what isn't there
Deliver me into my fate
If I'm alone, I cannot hate
I don't deserve to have you
Ooh, my smile was taken long ago
If I can change, I hope I never know

I still press your letters to my lips
And cherish them in parts of me that savor every kiss
I couldn't face a life without your light (Without your light)
But all of that was ripped apart when you refused to fight

So save your breath, I will not care
I think I made it very clear
You couldn't hate enough to love
Is that supposed to be enough?
I only wish you weren't my friend
Then I could hurt you in the end
I never claimed to be a saint
Ooh, my love was banished long ago
It took the death of hope to let you go

Oh, oh

So break yourself against my stones
And spit your pity in my soul
You never needed any help
You sold me out to save yourself
And I won't listen to your shame
You ran away, you're all the same
Angels lie to keep control
Ooh, my love was punished long ago
If you still care, don't ever let me know
If you still care, don't ever let me know"
genius-295819,Psychosocial,Slipknot,angry,en,"Ooh, yeah

I did my time, and I want out
So effusive, fade, it doesn't cut, the soul is not so vibrant
The reckoning, the sickening
Packaging subversion, pseudo-sacrosanct perversion
Go drill your deserts, go dig your graves
Then fill your mouth with all the money you will save
Sinking in, getting smaller again
I'm done, it has begun, I'm not the only one

And the rain will kill us all
We throw ourselves against the wall
But no one else can see
The preservation of the martyr in me

Psychosocial, psychosocial, psychosocial
Psychosocial, psychosocial, psychosocial

There are cracks in the road we laid
But where the temple fell, the secrets have gone mad
This is nothing new, but when we killed it all
The hate was all we had
Who needs another mess? We could start over
Just look me in the eyes and say I'm wrong
Now there's only emptiness, venomous, insipid
I think we're done, I'm not the only one

And the rain will kill us all
We throw ourselves against the wall
But no one else can see
The preservation of the martyr in me

Psychosocial, psychosocial, psychosocial
Psychosocial, psychosocial, psychosocial

The limits of the dead
The limits of the dead
The limits of the dead
The limits of the dead

Fake anti-fascist lie (
Psychosocial
)
I tried to tell you, but (
Psychosocial
)
Your purple hearts are giving out (
Psychosocial
)
Can't stop a killing idea (
Psychosocial
)
If it's hunting season (
Psychosocial
)
Is this what you want? (
Psychosocial
)
I'm not the only one

And the rain will kill us all
We throw ourselves against the wall
But no one else can see
The preservation of the martyr in me
And the rain will kill us all
We throw ourselves against the wall
But no one else can see
The preservation of the martyr in me

The limits of the dead
The limits of the dead"
genius-186578,Duality,Slipknot,angry,en,"I push my fingers into my eyes
It's the only thing that slowly stops the ache
But it's made of all the things I have to take
Jesus, it never ends, it works its way inside
If the pain goes on, ah

I have screamed until my veins collapsed
I've waited as my time's elapsed
Now all I do is live with so much fate
I've wished for this, I've bitched at that
I've left behind this little fact
You cannot kill what you did not create
I've gotta say what I've gotta say
And then I swear I'll go away
But I can't promise you'll enjoy the noise
I guess I'll save the best for last
My future seems like one big past
You're left with me 'cause you left me no choice

I push my fingers into my eyes
It's the only thing that slowly stops the ache
If the pain goes on, I'm not gonna make it

Put me back together or separate the skin from bone
Leave me all the pieces, then you can leave me alone
Tell me the reality is better than the dream
But I found out the hard way, nothing is what it seems

I push my fingers into my eyes
It's the only thing that slowly stops the ache
But it's made of all the things I have to take
Jesus, it never ends, it works its way inside
If the pain goes on, I'm not gonna make it

All I've got, all I've got is insane
All I've got, all I've got is insane
All I've got, all I've got is insane
All I've got, all I've got is insane
All I've got, all I've got is insane
All I've got, all I've got is insane

I push my fingers into my eyes
It's the only thing that slowly stops the ache
But it's made of all the things I have to take
Jesus, it never ends, it works its way inside
If the pain goes on, I'm not gonna make it

All I've got, all I've got is insane
All I've got, all I've got is insane
All I've got, all I've got is insane
All I've got, all I've got is insane"
genius-73689,(sic),Slipknot,angry,en,"Pain
Here comes the pain

Enemy, show me what you wanna be
I can handle anything, even if I can't handle you
Readily, either way, it better be
Don't you fuckin' pity me, get up, get off

What the hell am I sayin'?
I don't know about malevolent
Sure as hell decadent
I want somebody to step up, step off
Walls, let me fall, fuck you all
Get a grip, don't let me slip 'til I drop the ball

Fuck this shit, I'm sick of it
You're goin' down, this is a war
Fuck it

Who the fuck am I to criticize your twisted state of mind?
You're leavin' me suspect, I'm leavin' you grotesque
Feels like a burn from which you never learn
Cause and effect, you jealous ass
Press your face against the glass, suffer

Fuck this shit, I'm sick of it
You're goin' down, this is a war
Go

I've just begun
It's about that time, gotta get mine
I've just begun
It's about that time, gotta get mine
I've just begun
It's about that time, gotta get mine
I've just begun
It's about that time, gotta get mine
(Yeah)
You can't kill me 'cause I'm already inside you
You can't kill me 'cause I'm already inside you
You can't kill me 'cause I'm already inside you
You can't kill me 'cause I'm already inside you

Sic, sic
Sic, sic
Ha-ha-ha-ha, ha-ha-ha-ha
Yeah, hahaha, yeah"
genius-73691,Wait and Bleed,Slipknot,angry,en,"I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed

I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed

Goodbye
I wipe it off on tile, the light is brighter this time
Everything is 3D blasphemy
My eyes are red and gold, the hair is standing straight up
This is not the way I pictured me
I can't control my shakes, how the hell did I get here?
Something about this, so very wrong
I have to laugh out loud, I wish I didn't like this
Is it a dream or a memory?

I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed

Get outta my head, 'cause I don't need this
Why didn't I see this?
But I'm a victim, Manchurian candidate
I have sinned by just
Makin' my mind up and takin' your breath away

I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed
I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed

Goodbye
You haven't learned a thing
I haven't changed a thing
The flesh was in my bones
The pain was always free
You haven't learned a thing
I haven't changed a thing
The flesh was in my bones
The pain was always free

I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed
I've felt the hate rise up in me
Kneel down and clear the stone of leaves
I wander out where you can't see
Inside my shell, I wait and bleed

And it waits for you"
genius-4558411,Unsainted,Slipknot,angry,en,"Oh, I'll never kill myself to save my soul
I was gone, but how was I to know?
I didn't come this far to sink so low
I'm finally holding on to letting go
(
I'll never kill myself to save my soul
)
I'm finally holding on to letting go
(
I didn't come this far to sink so low
)
I'm finally holding on to letting go

I'm just weathering a rough patch
Another villain with an itch to scratch
Denial is the darkest when you live in a hole
Why does the hell make you feel so cold?
Make a move and you pay for it
Pick a lord and you pray to it
You're so demanding when you want the truth
But your stories don't read for me

Oh, I'll never kill myself to save my soul
I was gone, but how was I to know?
I didn't come this far to sink so low
I'm finally holding on to letting go

Indecision overload
Keep a buckle on the devil and your eyes on the road
Reaching out for the hand of God
But did you think you'd shake your own?
This killing field is all grown over
The motherfucker wants it wild
Go sow your oats in alphabetical order
The anti-antagonist is back in style
(Myopic) Cannot see straight
(Dystopic) One sin too late
You gotta lie if you wanna believe
But your bibles don't work on me

Oh, I'll never kill myself to save my soul
I was gone, but how was I to know?
I didn't come this far to sink so low
I'm finally holding on to letting
Go

Did you think you could win? And fill me in?
Did you think you could do it again? I'm not your sin
I was all that you wanted and more, but you didn't want me
I was more than you thought I could be
So I'm setting you free, I'm setting you free
You've killed the saint in me
How dare you martyr me
You've killed the saint in me

Oh, I'll never kill myself to save my soul
I was gone, but how was I to know?
I didn't come this far to sink so low
I'm finally holding on to letting go

You've killed the saint in me
How dare you martyr me?
You've killed the saint in me
How dare you martyr me?"
genius-504693,The Devil in I,Slipknot,angry,en,"Undo these chains, my friend
I'll show you the rage I've hidden
Perish the sacrament
Swallow, but nothing's forgiven

You and I can't decide
Which of us was taken for granted
Make amends
Some of us are destined to be outlived

Step inside, see the Devil in I
Too many times we've let it come to this
Step inside, see the Devil in I
You'll realize I'm not your Devil anymore

Under the words of men
Something is tempting the father
Where is your will, my friend?
Insatiates never even bother

You and I, wrong or right
Traded a lie for the leverage
In between the lens in light
You're not what you seem

Step inside, see the Devil in I
Too many times we've let it come to this
Step inside, see the Devil in I
You'll realize I'm not your Devil

I'm not your Devil anymore
Your station is abandoned
Fooled you 'cause I know what you've done
Sensation, depravation
You should've burned when you turned on everyone

So, step inside, see the Devil in I
Too many times we've let it come to this
Step inside, see the Devil in I
I know you'll find your answers in the end
Step inside, see the Devil in I
You'll realize I'm not your Devil anymore

So, step inside
Step inside
See the Devil in I
See the Devil in I, hahaha"
genius-73690,Eyeless,Slipknot,angry,en,"Yeah

Insane, am I the only motherfucker with a brain?
I'm hearing voices, but all they do is complain
How many times have you wanted to kill
Everything and everyone? Say you'll do it but never will

You can't see California without Marlon Brando's eyes
Can't see California without Marlon Brando's eyes
You can't see California without Marlon Brando's eyes

I am my father's son
'Cause he's a phantom, a mystery, and that leaves me nothing
How many times have you wanted to die?
It's too late for me, all you have to do is get rid of me

You can't see California without Marlon Brando's eyes
Can't see California without Marlon Brando's eyes
You can't see California without Marlon Brando's eyes

It's all in your head
It's all in my head
It's all in your head
Yeah

I tried, you lied to me for so long
Everywhere I go, there's a sense of it
Freak on my antics and give me a choice
Doesn't matter if I give a shit, it's shit that you gave me

You can't see California without Marlon Brando's eyes
Can't see California without Marlon Brando's eyes
You can't see California without Marlon Brando's eyes

It's all in your head
It's all in my head
It's all in your head
Yeah

Do you wanna feel pain? Takin' my name in vain
Caring never felt so lame inside
Anybody else got pride? Do you wanna take my life?
Maybe I'll reverse my ride
Who the fuck are you? Fuck you
Better suck it up 'cause you bled through
Better get away from me
Stay the fuck away from me

I feel safe, seems you're saved
I feel safe (Safe), seems you're saved
Look me in my brand new eye
Look me in my brand new eye
Look me in my brand new eye
Motherfucker
Look me in my brand new eye
Look me in my brand new eye
Look me in my brand new eye
Look me in my brand new"
genius-88430,Chop Suey!,System of a Down,angry,en,"We're rolling ""Suicide""

Wake up (Wake up)
Grab a brush and put a little makeup
Hide your scars to fade away the shakeup (Hide the scars to fade away the shakeup)
Why'd you leave the keys upon the table?
Here you go, create another fable, you wanted to
Grab a brush and put a little makeup, you wanted to
Hide the scars to fade away the shakeup, you wanted to
Why'd you leave the keys upon the table? You wanted to

I don't think you 
trust
In my self-righteous suicide
I cry when angels deserve to
 die

Rah, wake up (Wake up)
Grab a brush and put a little makeup (A little bit)
Hide the scars to fade away the (Hide the scars to fade away the shakeup)
Why'd you leave the keys upon the table?
Here you go, create another fable, you wanted to
Grab a brush and put a little makeup, you wanted to
Hide the scars to fade away the shakeup, you wanted to
Why'd you leave the keys upon the table? You wanted to

I don't think you 
trust
In my self-righteous suicide
I cry when angels deserve to die
In my self-righteous suicide
I cry
 when angels deserve to die

[Bridge: Serj Tankian & 
Daron Malakian
]
Father, 
father
, father, 
father
Father, 
father
, father, 
father
Father, into your hands I commend my spirit
Father, into your hands
Why have you forsaken me?
In your eyes, forsaken me?
In your thoughts, forsaken me?
In your heart, forsaken me? Oh

Trust
In my self-righteous suicide
I cry when angels deserve to die
In my self-righteous suicide
I cry when angels deserve to die"
genius-80268,Toxicity,System of a Down,angry,en,"Conversion, software version 7.0
Looking at life through the eyes of a tire hub

Eating seeds as a pastime activity
The toxicity of our city, of our city

New, what do you own, the world?
How do you own disorder, disorder?
Now, somewhere between the sacred silence
Sacred silence and sleep
Somewhere between the sacred silence and sleep
Disorder, disorder, disorder

More wood for their fires, loud neighbors
Flashlight reveries caught in the headlights of a truck

Eating seeds as a pastime activity
The toxicity of our city, of our city

New, what do you own, the world?
How do you own disorder, disorder?
Now, somewhere between the sacred silence
Sacred silence and sleep
Somewhere between the sacred silence and sleep
Disorder, disorder, disorder

New, what do you own, the world?
How do you own disorder?
Now, somewhere between the sacred silence
Sacred silence and sleep
Somewhere between the sacred silence and sleep
Disorder, disorder, disorder

When I became the sun, I shone life into the man's hearts
When I became the sun, I shone life into the man's heart"
genius-75978,B.Y.O.B.,System of a Down,angry,en,"You
Why do they always send the poor?

Barbarisms by Barbaras with pointed heels
Victorious Victorias kneel for brand-new spanking deals
Marching forward, hypocritic and hypnotic computers
You depend on our protection, yet you feed us lies from the tablecloth

La-la-la-la-la-la-la-la-la-la, ooh-ooh

Everybody's going to the party, have a real good time
Dancin' in the desert, blowin' up the sunshine

Kneeling roses disappearing into Moses' dry mouth
Breaking into Fort Knox, stealing our intentions
Hangars sitting dripped in oil, crying, ""Freedom""
Handed to obsoletion,
 
still, you feed us lies from the tablecloth

La-la-la-la-la-la-la-la-la-la, ooh-ooh

Everybody's going to the party, have a real good time
Dancin' in the desert, blowing up the sunshine
Everybody's goin' to the party, have a real good time
Dancin' in the desert,
 
blowin' up the sunshine

Blast off, it's party time
And we don't live in a fascist nation
Blast off, it's party time
And where the fuck are 
you?

Where the fuck are you?
Where the fuck are you?
Why don't presidents fight the war? Why do they always send the poor?
Why don't presidents fight the war? Why do they always send the poor?
Why do they always send the poor? Why do they always send the poor?
Why they always send the poor?

Kneeling roses disappearing into Moses' dry mouth
Breaking into Fort Knox, stealing our intentions
Hangars sitting dripped in oil, crying, ""Freedom""
Handed to obsoletion,
 
still, you feed us lies from the tablecloth

La-la-la-la-la-la-la-la-la-la, ooh-ooh

Everybody's going to the party, have a real good time
Dancin' in the desert, blowin' up the sunshine
Well everybody's goin' to the party, have a real good time
Dancin' in the desert,
 
blowin' up the sun

Where the fuck are you?
Where the fuck are you?
Why don't presidents fight the war? Why do they always send the poor?
Why don't presidents fight the war? Why do they always send the poor?
Why do they always send the poor? Why do they always send the poor?

Why do they always send the poor?
Why do they always send the poor?
Why do they always send the poor?
They always send the poor, they always send the poor"
genius-94438,Aerials,System of a Down,angry,en,"Life is a waterfall
We're one in the river and one again after the fall
Swimming through the void, we hear the word
We lose ourselves, but we find it all

'Cause we are the ones that wanna play
Always wanna go, but you never wanna stay
And we are the ones that wanna choose
Always wanna play, but you never wanna lose

Aerials in the sky
When you lose small mind, you free your life

Life is a waterfall
We drink from the river, then we turn around and put up our walls
Swimming through the void, we hear the word
We lose ourselves, but we find it all

'Cause we are the ones that wanna play
Always wanna go, but you never wanna stay
And we are the ones that wanna choose
Always wanna play, but you never wanna lose, oh

Aerials in the sky
When you lose small mind, you free your life
Aerials, so up high
When you free your eyes, eternal prize
Aerials in the skyWhen you lose small mind, you free your life
Aerials, so up high
When you free your eyes, eternal prize

Ahh-ahh, ahh, ahh-ahh, ahh
Ahh-ahh, ahh-ahh, ahh-ahh, ahh-ahh, ahh
Ahh-ahh, ahh, ahh-ahh, ahh
Ahh-ahh, ahh-ahh, ahh-ahh, ahh-ahh, om"
genius-70696,Sugar,System of a Down,angry,en,"The kombucha mushroom people
Sitting around all day
Who can believe you? Who can believe you?
Let your mother pray

Sugar
Sugar

I'm not there all the time, you know
Some people, some people, some people call it insane
Yeah, they call it insane (
Sugar
)
I play Russian roulette every day, a man's sport
With a bullet called life
Yeah, mama, called life (
Sugar
)
Yeah, and every time I try to go
Where I really want to be, it's already where I am
'Cause I'm already there

The kombucha mushroom people
Sitting around all day
Who can believe you? Who can believe you?
Let your mother pray

Sugar

I got a gun the other day from Sako
It's cute, it's small, fits right in my pocket
Yeah, right in my pocket (
Sugar
)
My girl, you know, she lashes out at me sometimes
And I just fucking kick her
And then, ooh, baby, she's okay (
Sugar
)
People are always chasin' me down
Tryin' to push my face to the ground
Where all they do is suck out my motherfucking brains
My brains (
Sugar
)

The kombucha mushroom people
Sitting around all day
Who can believe you? Who can believe you?
Let your mother pray

I sit in my desolate room
No lights, no music
Just anger (I've killed everyone)
I'm away forever, but I'm feeling better
How do I feel? What do I say?
Fuck you, it all goes away
How do I feel? What do I say?
Fuck you, it all goes away
How do I feel? What do I say?
In the end, it all goes away
How do I feel? What do I say?
In the end, it all goes away
How do I feel? What do I say?
In the end, it all goes away
How do I feel? What do I say?
In the end, it all goes away
How do I feel? What do I say?
In the end, it all goes away
How do I feel? What do I say?
In the end, it all goes away
In the end, it all goes away
In the end, it all goes away
In the end, it all goes away
In the end, it all goes away"
